Timestep: 500000
N: 8
star 0 6.9634e+08
426.149831, 1673.127162, 8.446017
430.949167, 1695.115540, 8.537923
435.767232, 1717.260897, 8.630153
440.603855, 1739.563478, 8.722704
445.458864, 1762.023528, 8.815572
450.332086, 1784.641291, 8.908755
455.223346, 1807.417011, 9.002249
460.132472, 1830.350932, 9.096052
465.059287, 1853.443298, 9.190162
470.003616, 1876.694352, 9.284573
474.965284, 1900.104337, 9.379285
479.944113, 1923.673496, 9.474294
484.939925, 1947.402071, 9.569596
489.952544, 1971.290304, 9.665189
494.981790, 1995.338437, 9.761071
500.027483, 2019.546711, 9.857238
505.089443, 2043.915368, 9.953686
510.167491, 2068.444649, 10.050414
515.261445, 2093.134794, 10.147418
520.371122, 2117.986044, 10.244695
525.496340, 2142.998638, 10.342243
530.636916, 2168.172816, 10.440058
535.792667, 2193.508818, 10.538137
540.963407, 2219.006882, 10.636478
546.148952, 2244.667248, 10.735078
551.349116, 2270.490154, 10.833933
556.563712, 2296.475838, 10.933041
561.792554, 2322.624538, 11.032398
567.035454, 2348.936490, 11.132002
572.292224, 2375.411934, 11.231850
577.562675, 2402.051104, 11.331939
582.846617, 2428.854239, 11.432266
588.143861, 2455.821573, 11.532828
593.454215, 2482.953344, 11.633623
598.777489, 2510.249785, 11.734646
604.113490, 2537.711134, 11.835895
609.462026, 2565.337624, 11.937368
614.822904, 2593.129490, 12.039062
620.195929, 2621.086966, 12.140973
625.580907, 2649.210287, 12.243098
630.977644, 2677.499686, 12.345435
636.385944, 2705.955395, 12.447981
641.805609, 2734.577648, 12.550732
647.236445, 2763.366678, 12.653687
652.678252, 2792.322716, 12.756841
658.130833, 2821.445995, 12.860192
663.593988, 2850.736745, 12.963738
669.067520, 2880.195199, 13.067475
674.551227, 2909.821587, 13.171400
680.044910, 2939.616138, 13.275510
685.548367, 2969.579085, 13.379803
691.061396, 2999.710655, 13.484276
696.583794, 3030.011079, 13.588925
702.115360, 3060.480586, 13.693748
707.655889, 3091.119403, 13.798741
713.205177, 3121.927761, 13.903903
718.763019, 3152.905886, 14.009230
724.329210, 3184.054006, 14.114719
729.903544, 3215.372349, 14.220367
735.485814, 3246.861141, 14.326171
741.075814, 3278.520608, 14.432129
746.673335, 3310.350978, 14.538238
752.278168, 3342.352475, 14.644494
757.890106, 3374.525325, 14.750895
763.508938, 3406.869754, 14.857438
769.134454, 3439.385985, 14.964119
774.766444, 3472.074243, 15.070937
780.404696, 3504.934752, 15.177888
786.048998, 3537.967736, 15.284970
791.699137, 3571.173417, 15.392179
797.354901, 3604.552019, 15.499512
803.016076, 3638.103763, 15.606967
808.682448, 3671.828872, 15.714541
814.353801, 3705.727568, 15.822231
820.029920, 3739.800071, 15.930034
825.710589, 3774.046603, 16.037947
831.395592, 3808.467383, 16.145967
837.084711, 3843.062633, 16.254092
842.777729, 3877.832571, 16.362318
848.474427, 3912.777417, 16.470643
854.174586, 3947.897390, 16.579063
859.877986, 3983.192709, 16.687577
865.584409, 4018.663591, 16.796181
871.293632, 4054.310253, 16.904872
877.005435, 4090.132915, 17.013647
882.719595, 4126.131791, 17.122503
888.435891, 4162.307100, 17.231439
894.154100, 4198.659056, 17.340450
899.873998, 4235.187876, 17.449534
905.595360, 4271.893775, 17.558688
911.317963, 4308.776967, 17.667909
917.041581, 4345.837668, 17.777194
922.765988, 4383.076091, 17.886541
928.490958, 4420.492450, 17.995946
934.216264, 4458.086958, 18.105408
939.941678, 4495.859828, 18.214922
945.666973, 4533.811272, 18.324486
951.391920, 4571.941502, 18.434098
957.116289, 4610.250731, 18.543753
962.839851, 4648.739168, 18.653451
968.562376, 4687.407025, 18.763187
974.283633, 4726.254513, 18.872959
980.003390, 4765.281840, 18.982764
985.721416, 4804.489216, 19.092599
991.437478, 4843.876851, 19.202461
997.151342, 4883.444953, 19.312348
1002.862777, 4923.193730, 19.422257
1008.571546, 4963.123390, 19.532184
1014.277416, 5003.234140, 19.642128
1019.980152, 5043.526188, 19.752084
1025.679517, 5083.999738, 19.862051
1031.375276, 5124.654999, 19.972026
1037.067191, 5165.492174, 20.082005
1042.755025, 5206.511470, 20.191986
1048.438540, 5247.713091, 20.301966
1054.117498, 5289.097241, 20.411942
1059.791659, 5330.664124, 20.521912
1065.460785, 5372.413943, 20.631873
1071.124635, 5414.346902, 20.741821
1076.782968, 5456.463202, 20.851754
1082.435543, 5498.763047, 20.961669
1088.082119, 5541.246636, 21.071564
1093.722453, 5583.914173, 21.181435
1099.356302, 5626.765857, 21.291280
1104.983424, 5669.801888, 21.401096
1110.603575, 5713.022466, 21.510880
1116.216510, 5756.427791, 21.620629
1121.821984, 5800.018062, 21.730341
1127.419752, 5843.793477, 21.840012
1133.009568, 5887.754233, 21.949641
1138.591186, 5931.900529, 22.059223
1144.164359, 5976.232562, 22.168757
1149.728838, 6020.750527, 22.278239
1155.284378, 6065.454622, 22.387668
1160.830727, 6110.345042, 22.497039
1166.367639, 6155.421982, 22.606350
1171.894863, 6200.685636, 22.715598
1177.412150, 6246.136200, 22.824781
1182.919248, 6291.773867, 22.933896
1188.415906, 6337.598830, 23.042940
1193.901874, 6383.611282, 23.151910
1199.376899, 6429.811415, 23.260804
1204.840729, 6476.199422, 23.369618
1210.293109, 6522.775494, 23.478350
1215.733788, 6569.539821, 23.586998
1221.162510, 6616.492595, 23.695557
1226.579022, 6663.634005, 23.804026
1231.983067, 6710.964242, 23.912402
1237.374391, 6758.483493, 24.020682
1242.752738, 6806.191948, 24.128863
1248.117850, 6854.089794, 24.236943
1253.469471, 6902.177220, 24.344918
1258.807343, 6950.454412, 24.452787
1264.131208, 6998.921557, 24.560545
1269.440808, 7047.578842, 24.668191
1274.735883, 7096.426451, 24.775722
1280.016175, 7145.464571, 24.883134
1285.281422, 7194.693386, 24.990426
1290.531365, 7244.113079, 25.097594
1295.765742, 7293.723835, 25.204636
1300.984293, 7343.525838, 25.311548
1306.186754, 7393.519269, 25.418329
1311.372864, 7443.704311, 25.524975
1316.542360, 7494.081146, 25.631484
1321.694978, 7544.649955, 25.737853
1326.830455, 7595.410919, 25.844079
1331.948525, 7646.364218, 25.950159
1337.048926, 7697.510031, 26.056091
1342.131390, 7748.848539, 26.161872
1347.195652, 7800.379920, 26.267499
1352.241447, 7852.104351, 26.372970
1357.268506, 7904.022012, 26.478282
1362.276564, 7956.133078, 26.583431
1367.265353, 8008.437728, 26.688416
1372.234604, 8060.936136, 26.793233
1377.184049, 8113.628480, 26.897880
1382.113418, 8166.514933, 27.002354
1387.022443, 8219.595671, 27.106653
1391.910854, 8272.870868, 27.210773
1396.778379, 8326.340698, 27.314712
1401.624749, 8380.005334, 27.418467
1406.449691, 8433.864948, 27.522036
1411.252934, 8487.919712, 27.625416
1416.034207, 8542.169799, 27.728603
1420.793235, 8596.615379, 27.831596
1425.529747, 8651.256624, 27.934392
1430.243468, 8706.093702, 28.036988
1434.934124, 8761.126784, 28.139380
1439.601441, 8816.356039, 28.241568
1444.245144, 8871.781634, 28.343547
1448.864959, 8927.403739, 28.445315
1453.460607, 8983.222521, 28.546870
1458.031815, 9039.238146, 28.648208
1462.578304, 9095.450782, 28.749327
1467.099799, 9151.860593, 28.850225
1471.596021, 9208.467746, 28.950898
1476.066691, 9265.272405, 29.051344
1480.511533, 9322.274734, 29.151561
1484.930267, 9379.474898, 29.251545
1489.322614, 9436.873059, 29.351294
1493.688293, 9494.469380, 29.450805
1498.027026, 9552.264024, 29.550075
1502.338530, 9610.257152, 29.649102
1506.622526, 9668.448926, 29.747884
1510.878732, 9726.839505, 29.846417
1515.106866, 9785.429050, 29.944698
1519.306646, 9844.217721, 30.042726
1523.477788, 9903.205676, 30.140497
1527.620011, 9962.393073, 30.238009
1531.733030, 10021.780072, 30.335259
1535.816562, 10081.366829, 30.432244
1539.870321, 10141.153501, 30.528962
1543.894025, 10201.140243, 30.625410
1547.887386, 10261.327213, 30.721585
1551.850120, 10321.714566, 30.817486
1555.781940, 10382.302454, 30.913108
1559.682561, 10443.091034, 31.008450
1563.551695, 10504.080459, 31.103508
1567.389055, 10565.270881, 31.198281
1571.194354, 10626.662453, 31.292765
1574.967303, 10688.255326, 31.386957
1578.707614, 10750.049653, 31.480856
1582.414999, 10812.045585, 31.574459
1586.089167, 10874.243270, 31.667762
1589.729830, 10936.642860, 31.760763
1593.336698, 10999.244503, 31.853460
1596.909479, 11062.048347, 31.945850
1600.447884, 11125.054542, 32.037930
1603.951621, 11188.263234, 32.129698
1607.420398, 11251.674570, 32.221151
1610.853923, 11315.288697, 32.312286
1614.251905, 11379.105761, 32.403101
1617.614050, 11443.125906, 32.493593
1620.940066, 11507.349279, 32.583759
1624.229658, 11571.776021, 32.673598
1627.482533, 11636.406278, 32.763105
1630.698397, 11701.240193, 32.852279
1633.876955, 11766.277907, 32.941117
1637.017912, 11831.519563, 33.029616
1640.120973, 11896.965302, 33.117774
1643.185841, 11962.615265, 33.205588
1646.212221, 12028.469592, 33.293056
1649.199816, 12094.528423, 33.380174
1652.148330, 12160.791896, 33.466941
1655.057464, 12227.260151, 33.553353
1657.926922, 12293.933325, 33.639409
1660.756406, 12360.811556, 33.725104
1663.545617, 12427.894980, 33.810438
1666.294256, 12495.183735, 33.895407
1669.002025, 12562.677954, 33.980008
1671.668624, 12630.377774, 34.064239
1674.293753, 12698.283329, 34.148098
1676.877112, 12766.394753, 34.231581
1679.418401, 12834.712179, 34.314687
1681.917318, 12903.235741, 34.397412
1684.373564, 12971.965570, 34.479755
1686.786835, 13040.901798, 34.561711
1689.156830, 13110.044556, 34.643280
1691.483248, 13179.393975, 34.724458
1693.765784, 13248.950185, 34.805242
1696.004137, 13318.713315, 34.885631
1698.198004, 13388.683493, 34.965621
1700.347080, 13458.860849, 35.045210
1702.451061, 13529.245509, 35.124395
1704.509644, 13599.837600, 35.203174
1706.522524, 13670.637250, 35.281545
1708.489395, 13741.644583, 35.359503
1710.409953, 13812.859726, 35.437048
1712.283891, 13884.282803, 35.514177
1714.110905, 13955.913938, 35.590886
1715.890687, 14027.753255, 35.667173
1717.622931, 14099.800876, 35.743037
1719.307330, 14172.056924, 35.818473
1720.943577, 14244.521521, 35.893480
1722.531364, 14317.194788, 35.968056
1724.070383, 14390.076845, 36.042196
1725.560327, 14463.167813, 36.115900
1727.000885, 14536.467811, 36.189164
1728.391751, 14609.976958, 36.261986
1729.732614, 14683.695372, 36.334364
1731.023164, 14757.623171, 36.406294
1732.263093, 14831.760472, 36.477774
1733.452090, 14906.107391, 36.548802
1734.589845, 14980.664045, 36.619375
1735.676046, 15055.430548, 36.689490
1736.710383, 15130.407016, 36.759146
1737.692544, 15205.593562, 36.828339
1738.622218, 15280.990300, 36.897067
1739.499093, 15356.597342, 36.965328
1740.322857, 15432.414803, 37.033118
1741.093196, 15508.442792, 37.100436
1741.809799, 15584.681421, 37.167279
1742.472351, 15661.130801, 37.233644
1743.080540, 15737.791041, 37.299528
1743.634051, 15814.662252, 37.364930
1744.132571, 15891.744541, 37.429847
1744.575786, 15969.038017, 37.494276
1744.963380, 16046.542788, 37.558214
1745.295038, 16124.258960, 37.621660
1745.570447, 16202.186641, 37.684611
1745.789289, 16280.325934, 37.747063
1745.951250, 16358.676947, 37.809015
1746.056013, 16437.239782, 37.870465
1746.103262, 16516.014545, 37.931409
1746.092681, 16595.001339, 37.991845
1746.023952, 16674.200266, 38.051770
1745.896758, 16753.611429, 38.111183
1745.710782, 16833.234928, 38.170080
1745.465706, 16913.070866, 38.228460
1745.161212, 16993.119342, 38.286319
1744.796982, 17073.380457, 38.343655
1744.372697, 17153.854308, 38.400465
1743.888039, 17234.540996, 38.456748
1743.342689, 17315.440617, 38.512501
1742.736326, 17396.553269, 38.567720
1742.068633, 17477.879049, 38.622404
1741.339288, 17559.418053, 38.676551
1740.547971, 17641.170376, 38.730157
1739.694363, 17723.136113, 38.783220
1738.778143, 17805.315359, 38.835738
1737.798989, 17887.708207, 38.887708
1736.756581, 17970.314751, 38.939128
1735.650598, 18053.135082, 38.989995
1734.480717, 18136.169292, 39.040308
1733.246617, 18219.417474, 39.090062
1731.947975, 18302.879716, 39.139256
1730.584470, 18386.556110, 39.187888
1729.155779, 18470.446745, 39.235954
1727.661578, 18554.551710, 39.283453
1726.101545, 18638.871092, 39.330383
1724.475356, 18723.404980, 39.376739
1722.782688, 18808.153459, 39.422521
1721.023217, 18893.116618, 39.467725
1719.196619, 18978.294541, 39.512350
1717.302570, 19063.687313, 39.556392
1715.340745, 19149.295019, 39.599850
1713.310818, 19235.117743, 39.642720
1711.212467, 19321.155568, 39.685001
1709.045364, 19407.408577, 39.726689
1706.809185, 19493.876851, 39.767784
1704.503604, 19580.560473, 39.808281
1702.128296, 19667.459522, 39.848179
1699.682933, 19754.574080, 39.887474
1697.167190, 19841.904226, 39.926166
1694.580740, 19929.450038, 39.964251
1691.923257, 20017.211595, 40.001727
1689.194412, 20105.188975, 40.038591
1686.393880, 20193.382255, 40.074841
1683.521333, 20281.791511, 40.110475
1680.576443, 20370.416819, 40.145490
1677.558883, 20459.258255, 40.179884
1674.468323, 20548.315893, 40.213654
1671.304437, 20637.589807, 40.246798
1668.066895, 20727.080070, 40.279313
1664.755369, 20816.786756, 40.311197
1661.369530, 20906.709936, 40.342448
1657.909049, 20996.849681, 40.373063
1654.373597, 21087.206064, 40.403040
1650.762843, 21177.779154, 40.432376
1647.076460, 21268.569020, 40.461070
1643.314116, 21359.575732, 40.489117
1639.475482, 21450.799359, 40.516517
1635.560227, 21542.239967, 40.543267
1631.568022, 21633.897625, 40.569364
1627.498534, 21725.772399, 40.594806
1623.351434, 21817.864354, 40.619591
1619.126391, 21910.173556, 40.643716
1614.823073, 22002.700070, 40.667178
1610.441149, 22095.443960, 40.689976
1605.980288, 22188.405289, 40.712107
1601.440157, 22281.584120, 40.733568
1596.820425, 22374.980515, 40.754358
1592.120759, 22468.594536, 40.774473
1587.340829, 22562.426244, 40.793912
1582.480300, 22656.475699, 40.812672
1577.538840, 22750.742961, 40.830751
1572.516118, 22845.228088, 40.848146
1567.411798, 22939.931141, 40.864855
1562.225550, 23034.852175, 40.880875
1556.957038, 23129.991248, 40.896204
1551.605931, 23225.348418, 40.910841
1546.171894, 23320.923739, 40.924782
1540.654593, 23416.717268, 40.938024
1535.053694, 23512.729059, 40.950567
1529.368864, 23608.959165, 40.962407
1523.599768, 23705.407642, 40.973542
1517.746072, 23802.074540, 40.983969
1511.807440, 23898.959913, 40.993687
1505.783539, 23996.063812, 41.002692
1499.674034, 24093.386288, 41.010983
1493.478589, 24190.927392, 41.018557
1487.196869, 24288.687173, 41.025413
1480.828540, 24386.665680, 41.031546
1474.373265, 24484.862961, 41.036956
1467.830708, 24583.279065, 41.041639
1461.200535, 24681.914038, 41.045594
1454.482409, 24780.767928, 41.048818
1447.675994, 24879.840780, 41.051309
1440.780954, 24979.132639, 41.053064
1433.796953, 25078.643550, 41.054081
1426.723654, 25178.373558, 41.054358
1419.560720, 25278.322705, 41.053893
1412.307815, 25378.491034, 41.052682
1404.964603, 25478.878589, 41.050724
1397.530745, 25579.485409, 41.048017
1390.005905, 25680.311536, 41.044558
1382.389746, 25781.357011, 41.040344
1374.681930, 25882.621873, 41.035374
1366.882120, 25984.106161, 41.029645
1358.989978, 26085.809913, 41.023155
1351.005166, 26187.733167, 41.015902
1342.927347, 26289.875962, 41.007882
